id,prob,manual,created_at,updated_at,document_id,label_id,user_id
2172,0.0,false,2020-05-22 15:07:16.399791+00,2020-05-22 15:07:16.399821+00,966,80,1
2174,0.0,false,2020-05-22 15:07:22.112222+00,2020-05-22 15:07:22.112265+00,2254,102,1
2176,0.0,false,2020-05-22 15:07:25.567991+00,2020-05-22 15:07:25.56802+00,2255,102,1
2178,0.0,false,2020-05-22 15:07:28.40617+00,2020-05-22 15:07:28.406203+00,1232,70,1
2179,0.0,false,2020-05-22 15:07:29.976186+00,2020-05-22 15:07:29.976231+00,1442,62,1
2181,0.0,false,2020-05-22 15:07:35.215017+00,2020-05-22 15:07:35.215085+00,961,75,1
2182,0.0,false,2020-05-22 15:07:38.411264+00,2020-05-22 15:07:38.411317+00,2256,99,1
2183,0.0,false,2020-05-22 15:07:38.710096+00,2020-05-22 15:07:38.710145+00,967,75,1
2184,0.0,false,2020-05-22 15:07:39.890352+00,2020-05-22 15:07:39.890402+00,968,77,1
2185,0.0,false,2020-05-22 15:07:42.683969+00,2020-05-22 15:07:42.684004+00,2257,102,1
2186,0.0,false,2020-05-22 15:07:45.573974+00,2020-05-22 15:07:45.574003+00,1234,68,1
2187,0.0,false,2020-05-22 15:07:45.787756+00,2020-05-22 15:07:45.787792+00,969,78,1
2190,0.0,false,2020-05-22 15:07:48.055055+00,2020-05-22 15:07:48.055088+00,2258,96,1
2191,0.0,false,2020-05-22 15:07:48.156009+00,2020-05-22 15:07:48.156052+00,970,78,1
2193,0.0,false,2020-05-22 15:07:52.449966+00,2020-05-22 15:07:52.450011+00,1441,65,1
2194,0.0,false,2020-05-22 15:07:59.823003+00,2020-05-22 15:07:59.823034+00,2260,96,1
2202,0.0,false,2020-05-22 15:08:31.196715+00,2020-05-22 15:08:31.196786+00,971,80,1
2205,0.0,false,2020-05-22 15:08:38.816104+00,2020-05-22 15:08:38.81616+00,973,77,1
2206,0.0,false,2020-05-22 15:08:42.540072+00,2020-05-22 15:08:42.540123+00,2264,99,1
2207,0.0,false,2020-05-22 15:08:44.381714+00,2020-05-22 15:08:44.381757+00,974,77,1
2208,0.0,false,2020-05-22 15:08:45.162603+00,2020-05-22 15:08:45.162634+00,1237,68,1
2210,0.0,false,2020-05-22 15:08:50.738473+00,2020-05-22 15:08:50.738527+00,2265,99,1
2211,0.0,false,2020-05-22 15:08:56.57822+00,2020-05-22 15:08:56.578247+00,976,77,1
2213,0.0,false,2020-05-22 15:08:59.233544+00,2020-05-22 15:08:59.233574+00,2266,99,1
2214,0.0,false,2020-05-22 15:09:01.81383+00,2020-05-22 15:09:01.813869+00,1239,68,1
2215,0.0,false,2020-05-22 15:09:02.638486+00,2020-05-22 15:09:02.63854+00,977,78,1
2216,0.0,false,2020-05-22 15:09:08.23695+00,2020-05-22 15:09:08.236978+00,2267,99,1
2219,0.0,false,2020-05-22 15:09:13.56446+00,2020-05-22 15:09:13.564511+00,1241,68,1
2220,0.0,false,2020-05-22 15:09:17.658424+00,2020-05-22 15:09:17.658454+00,2269,98,1
2221,0.0,false,2020-05-22 15:09:23.10696+00,2020-05-22 15:09:23.107003+00,1242,68,1
2223,0.0,false,2020-05-22 15:09:27.575942+00,2020-05-22 15:09:27.575973+00,1243,68,1
2224,0.0,false,2020-05-22 15:09:30.169737+00,2020-05-22 15:09:30.16979+00,2270,102,1
2225,0.0,false,2020-05-22 15:09:31.732375+00,2020-05-22 15:09:31.732419+00,1244,68,1
2226,0.0,false,2020-05-22 15:09:31.870623+00,2020-05-22 15:09:31.870651+00,1443,62,1
2227,0.0,false,2020-05-22 15:09:34.892627+00,2020-05-22 15:09:34.892653+00,1444,62,1
2228,0.0,false,2020-05-22 15:09:37.879468+00,2020-05-22 15:09:37.87952+00,2271,99,1
2229,0.0,false,2020-05-22 15:09:39.418703+00,2020-05-22 15:09:39.418758+00,1245,68,1
2230,0.0,false,2020-05-22 15:09:42.138466+00,2020-05-22 15:09:42.138493+00,1445,62,1
2231,0.0,false,2020-05-22 15:09:45.335593+00,2020-05-22 15:09:45.335646+00,1246,68,1
2232,0.0,false,2020-05-22 15:09:45.768662+00,2020-05-22 15:09:45.768689+00,1446,64,1
2233,0.0,false,2020-05-22 15:09:47.225712+00,2020-05-22 15:09:47.225763+00,2273,99,1
2234,0.0,false,2020-05-22 15:09:47.589621+00,2020-05-22 15:09:47.589679+00,1447,66,1
2235,0.0,false,2020-05-22 15:09:49.031439+00,2020-05-22 15:09:49.031471+00,978,77,1
2236,0.0,false,2020-05-22 15:09:51.064252+00,2020-05-22 15:09:51.064283+00,979,78,1
2237,0.0,false,2020-05-22 15:09:51.757915+00,2020-05-22 15:09:51.757945+00,1448,64,1
2238,0.0,false,2020-05-22 15:09:54.863612+00,2020-05-22 15:09:54.863663+00,980,79,1
2239,0.0,false,2020-05-22 15:09:55.278027+00,2020-05-22 15:09:55.278078+00,1247,68,1
2240,0.0,false,2020-05-22 15:09:56.945329+00,2020-05-22 15:09:56.945435+00,1449,64,1
2241,0.0,false,2020-05-22 15:10:03.890265+00,2020-05-22 15:10:03.89032+00,2275,99,1
2242,0.0,false,2020-05-22 15:10:04.813738+00,2020-05-22 15:10:04.813792+00,981,77,1
2243,0.0,false,2020-05-22 15:10:07.439153+00,2020-05-22 15:10:07.439195+00,982,79,1
2246,0.0,false,2020-05-22 15:10:11.120051+00,2020-05-22 15:10:11.1201+00,1248,70,1
2248,0.0,false,2020-05-22 15:10:12.606722+00,2020-05-22 15:10:12.606773+00,1248,68,1
2249,0.0,false,2020-05-22 15:10:12.710089+00,2020-05-22 15:10:12.710138+00,983,78,1
2251,0.0,false,2020-05-22 15:10:15.676021+00,2020-05-22 15:10:15.676073+00,1249,74,1
2254,0.0,false,2020-05-22 15:10:19.372138+00,2020-05-22 15:10:19.372179+00,984,77,1
2255,0.0,false,2020-05-22 15:10:20.897318+00,2020-05-22 15:10:20.897349+00,1451,65,1
2263,0.0,false,2020-05-22 15:10:29.230206+00,2020-05-22 15:10:29.230258+00,1455,65,1
2264,0.0,false,2020-05-22 15:10:30.593804+00,2020-05-22 15:10:30.593858+00,1456,66,1
2266,0.0,false,2020-05-22 15:10:32.962447+00,2020-05-22 15:10:32.962496+00,1457,66,1
2267,0.0,false,2020-05-22 15:10:34.327823+00,2020-05-22 15:10:34.327874+00,986,77,1
2268,0.0,false,2020-05-22 15:10:35.911386+00,2020-05-22 15:10:35.911437+00,987,81,1
2269,0.0,false,2020-05-22 15:10:36.350199+00,2020-05-22 15:10:36.350254+00,2279,100,1
2274,0.0,false,2020-05-22 15:10:51.63402+00,2020-05-22 15:10:51.634069+00,990,81,1
2276,0.0,false,2020-05-22 15:10:56.313411+00,2020-05-22 15:10:56.313462+00,2277,99,1
2277,0.0,false,2020-05-22 15:10:57.126137+00,2020-05-22 15:10:57.126193+00,1252,68,1
2245,0.0,false,2020-05-22 15:10:08.441996+00,2020-05-22 15:10:08.442035+00,1450,62,1
2247,0.0,false,2020-05-22 15:10:12.555334+00,2020-05-22 15:10:12.555373+00,1450,65,1
2252,0.0,false,2020-05-22 15:10:17.659387+00,2020-05-22 15:10:17.659417+00,2276,96,1
2253,0.0,false,2020-05-22 15:10:19.34277+00,2020-05-22 15:10:19.342811+00,1451,63,1
2257,0.0,false,2020-05-22 15:10:22.921651+00,2020-05-22 15:10:22.921705+00,1452,66,1
2258,0.0,false,2020-05-22 15:10:24.447751+00,2020-05-22 15:10:24.447797+00,1453,66,1
2259,0.0,false,2020-05-22 15:10:24.999718+00,2020-05-22 15:10:24.999761+00,985,78,1
2260,0.0,false,2020-05-22 15:10:26.038346+00,2020-05-22 15:10:26.038401+00,1454,66,1
2265,0.0,false,2020-05-22 15:10:30.618647+00,2020-05-22 15:10:30.618704+00,1250,71,1
2270,0.0,false,2020-05-22 15:10:44.587989+00,2020-05-22 15:10:44.588036+00,988,77,1
2271,0.0,false,2020-05-22 15:10:46.561574+00,2020-05-22 15:10:46.561622+00,1251,71,1
2272,0.0,false,2020-05-22 15:10:47.83609+00,2020-05-22 15:10:47.836149+00,2278,99,1
2273,0.0,false,2020-05-22 15:10:49.372996+00,2020-05-22 15:10:49.37305+00,989,80,1
2275,0.0,false,2020-05-22 15:10:53.163662+00,2020-05-22 15:10:53.163704+00,2277,96,1
2278,0.0,false,2020-05-22 15:11:00.182179+00,2020-05-22 15:11:00.182227+00,991,81,1
2279,0.0,false,2020-05-22 15:11:04.791542+00,2020-05-22 15:11:04.791588+00,2280,102,1
2280,0.0,false,2020-05-22 15:11:04.977314+00,2020-05-22 15:11:04.977361+00,1458,65,1
2281,0.0,false,2020-05-22 15:11:15.750448+00,2020-05-22 15:11:15.750494+00,1253,68,1
2282,0.0,false,2020-05-22 15:11:19.188112+00,2020-05-22 15:11:19.188159+00,2281,98,1
2283,0.0,false,2020-05-22 15:11:27.187801+00,2020-05-22 15:11:27.187837+00,1254,68,1
2284,0.0,false,2020-05-22 15:11:28.39868+00,2020-05-22 15:11:28.398726+00,1459,60,1
2285,0.0,false,2020-05-22 15:11:39.440405+00,2020-05-22 15:11:39.440458+00,1460,66,1
2286,0.0,false,2020-05-22 15:11:43.96597+00,2020-05-22 15:11:43.966002+00,1461,62,1
2287,0.0,false,2020-05-22 15:11:45.603002+00,2020-05-22 15:11:45.603051+00,2282,99,1
2288,0.0,false,2020-05-22 15:11:53.670218+00,2020-05-22 15:11:53.670249+00,1255,71,1
2290,0.0,false,2020-05-22 15:12:04.586882+00,2020-05-22 15:12:04.586918+00,2283,97,1
2291,0.0,false,2020-05-22 15:12:06.257953+00,2020-05-22 15:12:06.257985+00,1462,62,1
2292,0.0,false,2020-05-22 15:12:06.957354+00,2020-05-22 15:12:06.957386+00,1256,70,1
2294,0.0,false,2020-05-22 15:12:07.81353+00,2020-05-22 15:12:07.81358+00,1256,68,1
2295,0.0,false,2020-05-22 15:12:08.379454+00,2020-05-22 15:12:08.379507+00,992,80,1
2296,0.0,false,2020-05-22 15:12:10.613615+00,2020-05-22 15:12:10.613663+00,993,75,1
2298,0.0,false,2020-05-22 15:12:21.967486+00,2020-05-22 15:12:21.967541+00,994,81,1
2299,0.0,false,2020-05-22 15:12:23.887936+00,2020-05-22 15:12:23.887968+00,1463,60,1
2302,0.0,false,2020-05-22 15:12:27.537672+00,2020-05-22 15:12:27.537726+00,995,75,1
2303,0.0,false,2020-05-22 15:12:35.092983+00,2020-05-22 15:12:35.093015+00,1464,62,1
2304,0.0,false,2020-05-22 15:12:37.387938+00,2020-05-22 15:12:37.38796+00,2284,97,1
2305,0.0,false,2020-05-22 15:12:37.879265+00,2020-05-22 15:12:37.879289+00,1465,66,1
2306,0.0,false,2020-05-22 15:12:38.813229+00,2020-05-22 15:12:38.813275+00,996,75,1
2307,0.0,false,2020-05-22 15:12:39.571951+00,2020-05-22 15:12:39.571996+00,997,75,1
2308,0.0,false,2020-05-22 15:12:39.63433+00,2020-05-22 15:12:39.634373+00,1466,66,1
2309,0.0,false,2020-05-22 15:12:40.089756+00,2020-05-22 15:12:40.089785+00,998,75,1
2310,0.0,false,2020-05-22 15:12:41.072516+00,2020-05-22 15:12:41.07254+00,999,77,1
2312,0.0,false,2020-05-22 15:12:47.363751+00,2020-05-22 15:12:47.363793+00,1000,81,1
2313,0.0,false,2020-05-22 15:12:51.458908+00,2020-05-22 15:12:51.458931+00,1257,71,1
2314,0.0,false,2020-05-22 15:12:52.366789+00,2020-05-22 15:12:52.366823+00,2285,99,1
2315,0.0,false,2020-05-22 15:12:54.652292+00,2020-05-22 15:12:54.652345+00,1001,75,1
2317,0.0,false,2020-05-22 15:12:55.627492+00,2020-05-22 15:12:55.627531+00,1002,78,1
2318,0.0,false,2020-05-22 15:12:56.714858+00,2020-05-22 15:12:56.714887+00,1003,75,1
2319,0.0,false,2020-05-22 15:12:57.293118+00,2020-05-22 15:12:57.293145+00,1004,75,1
2320,0.0,false,2020-05-22 15:12:57.868029+00,2020-05-22 15:12:57.868073+00,2286,98,1
2321,0.0,false,2020-05-22 15:12:59.163452+00,2020-05-22 15:12:59.163475+00,2286,99,1
2322,0.0,false,2020-05-22 15:13:02.20809+00,2020-05-22 15:13:02.208121+00,1005,75,1
2324,0.0,false,2020-05-22 15:13:03.892058+00,2020-05-22 15:13:03.892081+00,1467,60,1
2325,0.0,false,2020-05-22 15:13:04.479224+00,2020-05-22 15:13:04.479266+00,2287,99,1
2326,0.0,false,2020-05-22 15:13:04.517168+00,2020-05-22 15:13:04.517201+00,1258,70,1
2327,0.0,false,2020-05-22 15:13:10.634964+00,2020-05-22 15:13:10.635066+00,1006,75,1
2328,0.0,false,2020-05-22 15:13:10.993742+00,2020-05-22 15:13:10.993801+00,2288,100,1
2329,0.0,false,2020-05-22 15:13:11.103883+00,2020-05-22 15:13:11.103913+00,1007,75,1
2330,0.0,false,2020-05-22 15:13:11.539684+00,2020-05-22 15:13:11.539725+00,1008,75,1
2331,0.0,false,2020-05-22 15:13:12.038588+00,2020-05-22 15:13:12.038638+00,1009,75,1
2332,0.0,false,2020-05-22 15:13:12.525966+00,2020-05-22 15:13:12.526023+00,1010,75,1
2333,0.0,false,2020-05-22 15:13:14.303171+00,2020-05-22 15:13:14.303202+00,2289,102,1
2334,0.0,false,2020-05-22 15:13:16.774347+00,2020-05-22 15:13:16.774395+00,1258,71,1
2335,0.0,false,2020-05-22 15:13:17.422295+00,2020-05-22 15:13:17.422341+00,1468,62,1
2336,0.0,false,2020-05-22 15:13:17.772612+00,2020-05-22 15:13:17.772641+00,2290,102,1
2337,0.0,false,2020-05-22 15:13:20.750433+00,2020-05-22 15:13:20.750456+00,1011,75,1
2338,0.0,false,2020-05-22 15:13:21.197187+00,2020-05-22 15:13:21.197218+00,1012,75,1
2339,0.0,false,2020-05-22 15:13:21.253781+00,2020-05-22 15:13:21.253804+00,1469,60,1
2340,0.0,false,2020-05-22 15:13:21.710183+00,2020-05-22 15:13:21.710213+00,1013,75,1
2341,0.0,false,2020-05-22 15:13:22.982753+00,2020-05-22 15:13:22.982784+00,1014,75,1
2342,0.0,false,2020-05-22 15:13:23.274485+00,2020-05-22 15:13:23.274521+00,1259,70,1
2343,0.0,false,2020-05-22 15:13:24.80198+00,2020-05-22 15:13:24.802025+00,1259,71,1
2344,0.0,false,2020-05-22 15:13:27.424084+00,2020-05-22 15:13:27.424111+00,1015,75,1
2345,0.0,false,2020-05-22 15:13:33.23484+00,2020-05-22 15:13:33.234891+00,1260,70,1
2346,0.0,false,2020-05-22 15:13:34.875681+00,2020-05-22 15:13:34.875713+00,1016,81,1
2347,0.0,false,2020-05-22 15:13:35.994702+00,2020-05-22 15:13:35.994727+00,1260,71,1
2348,0.0,false,2020-05-22 15:13:36.08871+00,2020-05-22 15:13:36.088788+00,1017,78,1
2349,0.0,false,2020-05-22 15:13:36.763962+00,2020-05-22 15:13:36.764017+00,1018,78,1
2350,0.0,false,2020-05-22 15:13:38.821467+00,2020-05-22 15:13:38.821509+00,1019,75,1
2351,0.0,false,2020-05-22 15:13:41.610754+00,2020-05-22 15:13:41.610782+00,1261,74,1
2352,0.0,false,2020-05-22 15:13:43.590436+00,2020-05-22 15:13:43.59049+00,1020,75,1
2353,0.0,false,2020-05-22 15:13:44.96493+00,2020-05-22 15:13:44.965048+00,1262,74,1
2355,0.0,false,2020-05-22 15:13:52.086401+00,2020-05-22 15:13:52.08645+00,1021,75,1
2356,0.0,false,2020-05-22 15:13:53.503427+00,2020-05-22 15:13:53.50348+00,1263,73,1
2357,0.0,false,2020-05-22 15:13:53.578192+00,2020-05-22 15:13:53.578243+00,1022,78,1
2358,0.0,false,2020-05-22 15:13:56.219607+00,2020-05-22 15:13:56.219661+00,1023,77,1
2359,0.0,false,2020-05-22 15:14:04.538192+00,2020-05-22 15:14:04.538243+00,1024,78,1
2361,0.0,false,2020-05-22 15:14:09.823389+00,2020-05-22 15:14:09.823442+00,1264,74,1
2364,0.0,false,2020-05-22 15:14:24.035016+00,2020-05-22 15:14:24.035059+00,1027,78,1
2365,0.0,false,2020-05-22 15:14:25.76489+00,2020-05-22 15:14:25.764936+00,1028,81,1
2366,0.0,false,2020-05-22 15:14:27.219542+00,2020-05-22 15:14:27.219573+00,1029,81,1
2367,0.0,false,2020-05-22 15:14:31.83318+00,2020-05-22 15:14:31.833225+00,1030,80,1
2375,0.0,false,2020-05-22 15:15:08.158886+00,2020-05-22 15:15:08.158917+00,1270,74,1
2384,0.0,false,2020-05-22 15:15:46.320056+00,2020-05-22 15:15:46.320096+00,1474,60,1
2385,0.0,false,2020-05-22 15:15:49.28184+00,2020-05-22 15:15:49.281895+00,1475,60,1
2386,0.0,false,2020-05-22 15:15:49.679061+00,2020-05-22 15:15:49.679117+00,1274,73,1
2387,0.0,false,2020-05-22 15:15:50.789428+00,2020-05-22 15:15:50.789475+00,1476,60,1
2389,0.0,false,2020-05-22 15:15:56.439116+00,2020-05-22 15:15:56.439166+00,1478,60,1
2392,0.0,false,2020-05-22 15:16:02.298071+00,2020-05-22 15:16:02.298111+00,1275,68,1
2394,0.0,false,2020-05-22 15:16:09.383271+00,2020-05-22 15:16:09.383311+00,1481,63,1
2396,0.0,false,2020-05-22 15:16:13.841523+00,2020-05-22 15:16:13.841554+00,1276,68,1
2400,0.0,false,2020-05-22 15:16:37.686187+00,2020-05-22 15:16:37.686241+00,1277,71,1
2401,0.0,false,2020-05-22 15:16:40.657903+00,2020-05-22 15:16:40.657953+00,1485,62,1
2405,0.0,false,2020-05-22 15:16:58.98955+00,2020-05-22 15:16:58.989583+00,1488,63,1
2406,0.0,false,2020-05-22 15:17:09.427763+00,2020-05-22 15:17:09.427859+00,1279,70,1
2410,0.0,false,2020-05-22 15:17:32.452269+00,2020-05-22 15:17:32.452315+00,1281,74,1
2360,0.0,false,2020-05-22 15:14:09.15889+00,2020-05-22 15:14:09.158918+00,1025,77,1
2362,0.0,false,2020-05-22 15:14:19.586535+00,2020-05-22 15:14:19.58658+00,1026,78,1
2368,0.0,false,2020-05-22 15:14:35.562303+00,2020-05-22 15:14:35.562356+00,1265,70,1
2370,0.0,false,2020-05-22 15:14:36.658481+00,2020-05-22 15:14:36.658528+00,1265,68,1
2371,0.0,false,2020-05-22 15:14:41.346576+00,2020-05-22 15:14:41.346624+00,1266,74,1
2372,0.0,false,2020-05-22 15:14:51.313818+00,2020-05-22 15:14:51.313874+00,1267,68,1
2373,0.0,false,2020-05-22 15:14:57.87519+00,2020-05-22 15:14:57.875219+00,1268,68,1
2374,0.0,false,2020-05-22 15:15:01.855872+00,2020-05-22 15:15:01.855929+00,1269,68,1
2376,0.0,false,2020-05-22 15:15:11.439886+00,2020-05-22 15:15:11.439932+00,1271,74,1
2377,0.0,false,2020-05-22 15:15:22.435765+00,2020-05-22 15:15:22.435816+00,1272,68,1
2378,0.0,false,2020-05-22 15:15:30.197543+00,2020-05-22 15:15:30.19759+00,1470,60,1
2379,0.0,false,2020-05-22 15:15:34.359693+00,2020-05-22 15:15:34.359744+00,1471,60,1
2381,0.0,false,2020-05-22 15:15:40.641586+00,2020-05-22 15:15:40.641638+00,1273,73,1
2382,0.0,false,2020-05-22 15:15:41.964943+00,2020-05-22 15:15:41.964996+00,1472,60,1
2383,0.0,false,2020-05-22 15:15:44.555691+00,2020-05-22 15:15:44.555722+00,1473,60,1
2388,0.0,false,2020-05-22 15:15:54.307144+00,2020-05-22 15:15:54.307185+00,1477,60,1
2390,0.0,false,2020-05-22 15:15:59.114425+00,2020-05-22 15:15:59.11448+00,1479,60,1
2393,0.0,false,2020-05-22 15:16:04.075646+00,2020-05-22 15:16:04.075696+00,1480,60,1
2395,0.0,false,2020-05-22 15:16:12.479146+00,2020-05-22 15:16:12.479185+00,1482,66,1
2397,0.0,false,2020-05-22 15:16:18.290024+00,2020-05-22 15:16:18.290062+00,1483,63,1
2402,0.0,false,2020-05-22 15:16:47.181448+00,2020-05-22 15:16:47.181504+00,1486,62,1
2403,0.0,false,2020-05-22 15:16:52.514386+00,2020-05-22 15:16:52.514427+00,1278,68,1
2407,0.0,false,2020-05-22 15:17:10.720173+00,2020-05-22 15:17:10.720212+00,1279,68,1
2408,0.0,false,2020-05-22 15:17:16.701088+00,2020-05-22 15:17:16.701131+00,1484,64,1
2409,0.0,false,2020-05-22 15:17:26.246499+00,2020-05-22 15:17:26.246549+00,1280,68,1
2411,0.0,false,2020-05-22 15:17:42.182474+00,2020-05-22 15:17:42.182524+00,1487,60,1
2412,0.0,false,2020-05-22 15:17:46.257017+00,2020-05-22 15:17:46.257066+00,1487,63,1
2414,0.0,false,2020-05-22 15:18:30.178943+00,2020-05-22 15:18:30.178974+00,1282,68,1
2415,0.0,false,2020-05-22 15:18:42.942627+00,2020-05-22 15:18:42.942657+00,1283,71,1
2417,0.0,false,2020-05-22 15:18:55.017916+00,2020-05-22 15:18:55.017972+00,1489,62,1
2418,0.0,false,2020-05-22 15:18:55.222585+00,2020-05-22 15:18:55.222627+00,1284,71,1
2419,0.0,false,2020-05-22 15:18:56.852324+00,2020-05-22 15:18:56.852373+00,1489,65,1
2420,0.0,false,2020-05-22 15:19:03.55073+00,2020-05-22 15:19:03.550758+00,1490,64,1
2421,0.0,false,2020-05-22 15:19:07.736171+00,2020-05-22 15:19:07.736198+00,1491,62,1
2423,0.0,false,2020-05-22 15:19:13.862732+00,2020-05-22 15:19:13.862787+00,1492,64,1
2425,0.0,false,2020-05-22 15:19:21.655951+00,2020-05-22 15:19:21.655975+00,1492,63,1
2426,0.0,false,2020-05-22 15:19:25.911573+00,2020-05-22 15:19:25.91163+00,1493,66,1
2427,0.0,false,2020-05-22 15:19:31.302555+00,2020-05-22 15:19:31.302585+00,1494,66,1
2428,0.0,false,2020-05-22 15:19:40.902179+00,2020-05-22 15:19:40.90221+00,1495,66,1
2429,0.0,false,2020-05-22 15:19:45.619887+00,2020-05-22 15:19:45.619917+00,1496,66,1
2430,0.0,false,2020-05-22 15:19:49.127105+00,2020-05-22 15:19:49.127136+00,1497,65,1
2431,0.0,false,2020-05-22 15:19:54.605118+00,2020-05-22 15:19:54.605173+00,1498,65,1
2432,0.0,false,2020-05-22 15:19:57.123167+00,2020-05-22 15:19:57.123216+00,1499,66,1
2433,0.0,false,2020-05-22 15:20:08.436453+00,2020-05-22 15:20:08.436508+00,1500,62,1
2434,0.0,false,2020-05-22 15:20:11.989433+00,2020-05-22 15:20:11.98949+00,1501,62,1
2435,0.0,false,2020-05-22 15:20:14.666382+00,2020-05-22 15:20:14.666432+00,1502,62,1
2436,0.0,false,2020-05-22 15:20:17.73617+00,2020-05-22 15:20:17.73622+00,1503,66,1
2437,0.0,false,2020-05-22 15:20:19.380591+00,2020-05-22 15:20:19.380643+00,1504,66,1
2438,0.0,false,2020-05-22 15:20:26.852333+00,2020-05-22 15:20:26.852374+00,1031,81,1
2439,0.0,false,2020-05-22 15:20:28.91467+00,2020-05-22 15:20:28.914722+00,1032,75,1
2440,0.0,false,2020-05-22 15:20:31.102339+00,2020-05-22 15:20:31.102379+00,1033,81,1
2441,0.0,false,2020-05-22 15:20:39.980455+00,2020-05-22 15:20:39.980485+00,1034,75,1
2442,0.0,false,2020-05-22 15:20:42.240953+00,2020-05-22 15:20:42.240978+00,1035,75,1
2443,0.0,false,2020-05-22 15:20:52.377238+00,2020-05-22 15:20:52.377283+00,1036,75,1
2444,0.0,false,2020-05-22 15:20:54.02295+00,2020-05-22 15:20:54.023097+00,1037,81,1
2445,0.0,false,2020-05-22 15:20:55.887876+00,2020-05-22 15:20:55.887919+00,1038,81,1
2446,0.0,false,2020-05-22 15:21:02.531863+00,2020-05-22 15:21:02.531916+00,1039,75,1
2447,0.0,false,2020-05-22 15:21:04.593132+00,2020-05-22 15:21:04.593156+00,1040,80,1
2448,0.0,false,2020-05-22 15:21:08.82122+00,2020-05-22 15:21:08.821262+00,1285,72,1
2450,0.0,false,2020-05-22 15:21:11.732218+00,2020-05-22 15:21:11.732259+00,1505,60,1
2451,0.0,false,2020-05-22 15:21:12.211331+00,2020-05-22 15:21:12.211359+00,1286,74,1
2452,0.0,false,2020-05-22 15:21:14.334209+00,2020-05-22 15:21:14.334261+00,1506,60,1
2453,0.0,false,2020-05-22 15:21:16.066365+00,2020-05-22 15:21:16.066418+00,1041,80,1
2454,0.0,false,2020-05-22 15:21:18.107945+00,2020-05-22 15:21:18.107994+00,1042,75,1
2455,0.0,false,2020-05-22 15:21:20.36301+00,2020-05-22 15:21:20.363042+00,1043,75,1
2457,0.0,false,2020-05-22 15:21:23.049991+00,2020-05-22 15:21:23.050042+00,1044,78,1
2458,0.0,false,2020-05-22 15:21:24.198028+00,2020-05-22 15:21:24.198081+00,1507,64,1
2459,0.0,false,2020-05-22 15:21:25.349897+00,2020-05-22 15:21:25.349942+00,1045,75,1
2460,0.0,false,2020-05-22 15:21:25.537128+00,2020-05-22 15:21:25.537183+00,1508,64,1
2462,0.0,false,2020-05-22 15:21:36.062221+00,2020-05-22 15:21:36.062276+00,1046,77,1
2464,0.0,false,2020-05-22 15:21:37.668705+00,2020-05-22 15:21:37.668799+00,1510,63,1
2465,0.0,false,2020-05-22 15:21:38.38731+00,2020-05-22 15:21:38.387339+00,1047,75,1
2466,0.0,false,2020-05-22 15:21:40.992873+00,2020-05-22 15:21:40.992914+00,1048,81,1
2467,0.0,false,2020-05-22 15:21:44.335627+00,2020-05-22 15:21:44.335652+00,1049,75,1
2468,0.0,false,2020-05-22 15:21:47.614111+00,2020-05-22 15:21:47.614143+00,1050,78,1
2469,0.0,false,2020-05-22 15:21:48.053951+00,2020-05-22 15:21:48.053979+00,1509,63,1
2470,0.0,false,2020-05-22 15:21:48.587061+00,2020-05-22 15:21:48.587089+00,1509,60,1
2471,0.0,false,2020-05-22 15:21:59.079162+00,2020-05-22 15:21:59.079196+00,1051,78,1
2473,0.0,false,2020-05-22 15:22:02.090377+00,2020-05-22 15:22:02.090424+00,1052,79,1
2474,0.0,false,2020-05-22 15:22:06.172847+00,2020-05-22 15:22:06.172877+00,1053,81,1
2475,0.0,false,2020-05-22 15:22:12.872989+00,2020-05-22 15:22:12.873019+00,1510,62,1
2476,0.0,false,2020-05-22 15:22:15.090266+00,2020-05-22 15:22:15.090304+00,1511,64,1
2477,0.0,false,2020-05-22 15:22:19.319557+00,2020-05-22 15:22:19.319586+00,1512,62,1
2478,0.0,false,2020-05-22 15:22:24.55387+00,2020-05-22 15:22:24.55391+00,1513,62,1
2479,0.0,false,2020-05-22 15:22:38.272903+00,2020-05-22 15:22:38.272954+00,1514,66,1
2480,0.0,false,2020-05-22 15:23:09.833513+00,2020-05-22 15:23:09.83356+00,959,75,1
2481,0.0,false,2020-05-22 15:23:13.333553+00,2020-05-22 15:23:13.333578+00,1515,64,1
2485,0.0,false,2020-05-22 15:23:35.710696+00,2020-05-22 15:23:35.710751+00,1519,66,1
2482,0.0,false,2020-05-22 15:23:27.339348+00,2020-05-22 15:23:27.339378+00,1516,64,1
2483,0.0,false,2020-05-22 15:23:29.684909+00,2020-05-22 15:23:29.684944+00,1517,64,1
2484,0.0,false,2020-05-22 15:23:33.831392+00,2020-05-22 15:23:33.831421+00,1518,64,1
2486,0.0,false,2020-05-24 20:38:01.554846+00,2020-05-24 20:38:01.554892+00,1521,103,1
2487,0.0,false,2020-05-24 20:40:28.123695+00,2020-05-24 20:40:28.123744+00,1523,104,1
2488,0.0,false,2020-05-24 20:45:34.073083+00,2020-05-24 20:45:34.073124+00,1787,42,1
2489,0.0,false,2020-05-24 20:49:06.632042+00,2020-05-24 20:49:06.632088+00,1789,40,1
2490,0.0,false,2020-05-24 20:49:50.148573+00,2020-05-24 20:49:50.148615+00,1790,44,1
2491,0.0,false,2020-05-24 20:50:10.687903+00,2020-05-24 20:50:10.68795+00,1791,42,1
