document_id,text,meta,created_at,updated_at,annotations_approved_by_id,project_id
2574,"It is a different decision to add to the Act, as the Legislature thought it was doing in Public Law 14-97 and to time limit the effect of the Act, as the Legislature was actually doing.",{},2020-05-20 21:16:33.726205+00,2020-05-20 21:16:33.726222+00,,20
2575,"Thus, it is the decision of this Court that Public Law 14-97:4 had no effect, and that §6500.13 is operative.",{},2020-05-20 21:16:33.727869+00,2020-05-20 21:16:33.727887+00,,20
2576,"The validity of Government Code §6500.13 is a prelude to deciding this motion, for Plaintiff relies on Government Code §6500.20.",{},2020-05-20 21:16:33.729745+00,2020-05-20 21:16:33.729773+00,,20
2577,"As defendant noted in brief, prior to the enactment of Public Law 13-116, the limitations on actions were contained in Government Code §6500.20, which provides: ""Settlement .",{},2020-05-20 21:16:33.731367+00,2020-05-20 21:16:33.731385+00,,20
2578,or final judgment .,{},2020-05-20 21:16:33.732813+00,2020-05-20 21:16:33.732832+00,,20
2579,shall bar the claimant from any further proceedings against the employee .,{},2020-05-20 21:16:33.734366+00,2020-05-20 21:16:33.734387+00,,20
2580,"unless: (b) the Court certifies that it would have awarded the claimant more but for the limitations of §6500.13.""",{},2020-05-20 21:16:33.735826+00,2020-05-20 21:16:33.735844+00,,20
2656,Whether the alleged offense was against persons .,{},2020-05-20 21:16:33.869884+00,2020-05-20 21:16:33.869904+00,,20
2293,Plaintiff was represented by David Dooley.,{},2020-05-20 21:16:14.717287+00,2020-05-20 21:16:14.717305+00,,19
2294,"The matter was regularly heard before Judge Paul J. Abbate, and decision was reserved.",{},2020-05-20 21:16:14.719282+00,2020-05-20 21:16:14.7193+00,,19
2295,The basis of defendant's motion is that this action is barred by the Government Claims Act (§6500 et.,{},2020-05-20 21:16:14.720835+00,2020-05-20 21:16:14.720853+00,,19
2296,"seq. of the Government Code, and hereafter referred to as the Claims Act), and must therefore be dismissed.",{},2020-05-20 21:16:14.722519+00,2020-05-20 21:16:14.722536+00,,19
2297,"Plaintiff responds that a plain reading of the Claims Act does not produce this result, and that if the Act is given the reading the Attorney General's Office urges, there are serious Constitutional questions regarding the validity of the Act.",{},2020-05-20 21:16:14.724016+00,2020-05-20 21:16:14.724033+00,,19
2298,Defendant argues that Government Code §6500.10 as amended by Public Law 13-116:6 forbids a suit against an individual once there has been a claim filed under the Act on,{},2020-05-20 21:16:14.725436+00,2020-05-20 21:16:14.725453+00,,19
2299,A threshold question is whether there is a §6500.13.,{},2020-05-20 21:16:14.726929+00,2020-05-20 21:16:14.726946+00,,19
2300,"As originally included in the Claims Act, §6500.13 limited recovery to $10,000 in a wrongful death action and $25,000 in any other tort action.",{},2020-05-20 21:16:14.728511+00,2020-05-20 21:16:14.728528+00,,19
2301,"Public Law 12-26 made these limits respectively $35,000 and $100,000.00.",{},2020-05-20 21:16:14.730075+00,2020-05-20 21:16:14.730092+00,,19
2302,"Public Law 13-116:8 repealed and re-enacted §6500.13, adding subsections 'a' and 'b' which dealt with government 'health care professionals' and moving the limits on recovery to subsection (c) without changing them.",{},2020-05-20 21:16:14.731849+00,2020-05-20 21:16:14.73188+00,,19
2303,Public Law 13-116:8 expired by terms of Public Law 13-116:9 one year from its effective date.,{},2020-05-20 21:16:14.733718+00,2020-05-20 21:16:14.73375+00,,19
2304,"Thus as the act went into effect on December 24, 1975, Government Code §6500.13 expired on December 24, 1976.",{},2020-05-20 21:16:14.735531+00,2020-05-20 21:16:14.735563+00,,19
2512,2d 321 (N.Y.,{},2020-05-20 21:16:15.121819+00,2020-05-20 21:16:15.121852+00,,19
2305,"On May 27, 1977 Public Law 14-29:6 purported to repeal the repealer clause of Section 9 of Public Law 13-116, but after it had already gone into effect.",{},2020-05-20 21:16:14.73733+00,2020-05-20 21:16:14.737362+00,,19
2306,In Manisuban v.,{},2020-05-20 21:16:14.739201+00,2020-05-20 21:16:14.739233+00,,19
2307,"G.M.H., Superior Court of Guam Case No. 285-78 [2 Guam R. 63, 66], the Court in its Decision and Order of November 2, 1978 ruled that ""§6500.13 was revived by Section 6 of Public Law 14-29.",{},2020-05-20 21:16:14.741067+00,2020-05-20 21:16:14.741102+00,,19
2308,", citing",{},2020-05-20 21:16:14.742765+00,2020-05-20 21:16:14.742783+00,,19
2309,"However, following this action the Fourteenth Guam Legislature once again attempted to affect Government Code §6500.13.",{},2020-05-20 21:16:14.744258+00,2020-05-20 21:16:14.744276+00,,19
2310,"In Section 4 of Public Law 14-79 the Legislature purportedly amended Section 9 of Public Law 13-116 to read: ""The provisions of Section 8 shall expire June 30, 1978.""",{},2020-05-20 21:16:14.746108+00,2020-05-20 21:16:14.74613+00,,19
2311,"Section 8 of Public Law 13-116 was, of course, the section which repealed and re-enacted the original Government Code §6500.13.",{},2020-05-20 21:16:14.747821+00,2020-05-20 21:16:14.747847+00,,19
2312,What is the effect of this statute?,{},2020-05-20 21:16:14.749476+00,2020-05-20 21:16:14.749553+00,,19
2313,This Court has held that Public Law 14-29 repealed Section 9 of Public Law 13-116.,{},2020-05-20 21:16:14.751155+00,2020-05-20 21:16:14.751175+00,,19
2314,"Thus, Public Law 14-97:4 is a purported amendment of a repealed section.",{},2020-05-20 21:16:14.752702+00,2020-05-20 21:16:14.75272+00,,19
2315,The only remaining question is whether the amendment itself should be given any effect.,{},2020-05-20 21:16:14.75436+00,2020-05-20 21:16:14.754378+00,,19
2316,Some jurisdictions give no effect to purported amendments to repealed statutes.,{},2020-05-20 21:16:14.756019+00,2020-05-20 21:16:14.756045+00,,19
2317,"Other courts ""recognize the mistake of the legislature and try to determine and give effect to its intent.""",{},2020-05-20 21:16:14.757606+00,2020-05-20 21:16:14.757632+00,,19
2318,"Sutherland, supra, §22.03.",{},2020-05-20 21:16:14.759095+00,2020-05-20 21:16:14.759113+00,,19
2319,"In this case, it is not necessary to try to place Guam in one school of thought or the other, for even should the court attempt to effect the intent of the legislature, it is impossible to ascertain what that intent was.",{},2020-05-20 21:16:14.760651+00,2020-05-20 21:16:14.76067+00,,19
2320,"In enacting Public Law 14-97:4, the Legislature was evidently unaware that it has previously revived Government Code §6500.13 without a time limit by Public Law 14-29:6.",{},2020-05-20 21:16:14.762099+00,2020-05-20 21:16:14.762117+00,,19
2321,"The Legislature determined that it was better to revive §6500.13 with a time limit of June 30, 1978 than to have no time limit at all.",{},2020-05-20 21:16:14.763687+00,2020-05-20 21:16:14.763704+00,,19
2322,But the Court cannot say that the Legislature would have acted in the same manner if it had been aware that §6500.13 had been revived by Public Law 14-29 without a time limit.,{},2020-05-20 21:16:14.76514+00,2020-05-20 21:16:14.76516+00,,19
2323,"It is a different decision to add to the Act, as the Legislature thought it was doing in Public Law 14-97 and to time limit the effect of the Act, as the Legislature was actually doing.",{},2020-05-20 21:16:14.766602+00,2020-05-20 21:16:14.766619+00,,19
2324,"Thus, it is the decision of this Court that Public Law 14-97:4 had no effect, and that §6500.13 is operative.",{},2020-05-20 21:16:14.768033+00,2020-05-20 21:16:14.76805+00,,19
2325,"The validity of Government Code §6500.13 is a prelude to deciding this motion, for Plaintiff relies on Government Code §6500.20.",{},2020-05-20 21:16:14.769563+00,2020-05-20 21:16:14.769586+00,,19
2326,"As defendant noted in brief, prior to the enactment of Public Law 13-116, the limitations on actions were contained in Government Code §6500.20, which provides: ""Settlement .",{},2020-05-20 21:16:14.771264+00,2020-05-20 21:16:14.771297+00,,19
2327,or final judgment .,{},2020-05-20 21:16:14.773136+00,2020-05-20 21:16:14.773171+00,,19
2328,shall bar the claimant from any further proceedings against the employee .,{},2020-05-20 21:16:14.775009+00,2020-05-20 21:16:14.775041+00,,19
2329,"unless: (b) the Court certifies that it would have awarded the claimant more but for the limitations of §6500.13.""",{},2020-05-20 21:16:14.776688+00,2020-05-20 21:16:14.776719+00,,19
2330,"Thus, if there still are limitations on the amount of recovery against the Government, it is plaintiff's argument that as the prayer in his suit against the Government is more than the amount of the limit, it is for the possibility of a recovery against the individual after certification under Government Code §6500.20 that the instant suit is filed.",{},2020-05-20 21:16:14.778434+00,2020-05-20 21:16:14.778471+00,,19
2331,"§6500.20 has not been amended since Public Law 9-175, the original Claims Act, and as the Harvard Student Legislative Reserach Bureau who drafted the Act put it in their official comments which were before the Ninth Legislature: ""if the claim is a large one, and the trial judge certifies that he would have awarded more but for the limitaitons of §6500.13, the claimant may sue the employee for what is in effect a deficiency judgment.""",{},2020-05-20 21:16:14.780056+00,2020-05-20 21:16:14.780075+00,,19
2332,"Thus, before reading §6500.10 as an absolute bar to suit against the individual, it is first the duty of the Court to seek a construction which does not contradict §6500.20.",{},2020-05-20 21:16:14.781532+00,2020-05-20 21:16:14.7816+00,,19
2369,The testimony presented at the hearing by the witnesses concerning commission of the alleged offenses would unquestionably justify the return of a true bill against the minor by a grand jury with respect to all indictable offenses.,{},2020-05-20 21:16:14.843021+00,2020-05-20 21:16:14.843039+00,,19
2333,"If §6500.10 is read to provide a stay in proceedings against an individual until the close of the Government Claims case (to await possible certification under §6500.20) when it states that ""no further or additional proceedings against the employee or employees, officer or officers, agent or agents, whose acts or omissions gave rise to the claim may be heard by any Court once a claim has been filed pursuant to this Chapter.",{},2020-05-20 21:16:14.783261+00,2020-05-20 21:16:14.783288+00,,19
2334,""", such a harmonious reading is possible.",{},2020-05-20 21:16:14.784962+00,2020-05-20 21:16:14.78498+00,,19
2335,"And such a reading does not violate the mandate of §6500.10 that the Act be an ""exclusive"" remedy, for the suit against the individual is authorized by an a part of the Act. Such a reading also does not leave a plaintiff perhaps barred from initiating suit against the individual by the statute of limitations due to the lapse of time before a §6500.20 certification of the right to proceed.",{},2020-05-20 21:16:14.786504+00,2020-05-20 21:16:14.786524+00,,19
2336,"Given this reading of the statutes, it is not necessary to reach plaintiffs arguments regarding the validity of the statutes if given the reading urged by defendant.",{},2020-05-20 21:16:14.788179+00,2020-05-20 21:16:14.788198+00,,19
2337,The motion to dismiss is DENIED.,{},2020-05-20 21:16:14.789721+00,2020-05-20 21:16:14.789741+00,,19
2338,"[S]ince an amendatory act alters, modifies, or adds to a prior statute, all courts hold that a repealed act cannot be amended.",{},2020-05-20 21:16:14.791375+00,2020-05-20 21:16:14.791405+00,,19
2339,No court will give the attempted,{},2020-05-20 21:16:14.793029+00,2020-05-20 21:16:14.793047+00,,19
2340,"On September 9, 1978, the Superior Court issued a search warrant authorizing the search of a certain two-storey residence and ""garage with tin sides and roof adjacent thereto"" owned by a Pedro San Augustin and located in Canada, Barrigada.",{},2020-05-20 21:16:14.79476+00,2020-05-20 21:16:14.794778+00,,19
2341,"The search warrant also ordered the police to ""conduct a search of the above described location, curtilage, and persons present therein for the controlled substance heroin...""",{},2020-05-20 21:16:14.796587+00,2020-05-20 21:16:14.796633+00,,19
2342,The affidavit in support of the search warrant indicated that the informant had observed many persons on the premises using heroin and that the drug-related activity thereon was of a continuing nature.,{},2020-05-20 21:16:14.798572+00,2020-05-20 21:16:14.798609+00,,19
2343,"The affiant stated that, in his experience as a peace officer, controlled substances are often found concealed upon the person of individuals who are present on premises where controlled substances may be found, that persons present on premises where a warrant is being executed will often hide the controlled substance on their person, and that the possibility of loss or destruction of- the evidence required immediate execution of the warrant.",{},2020-05-20 21:16:14.800373+00,2020-05-20 21:16:14.800401+00,,19
2344,Defendant contended that the search warrant issued in this case was constitutionally defective because it failed to name or describe specifically persons to be searched at the San Augustin residence.,{},2020-05-20 21:16:14.801992+00,2020-05-20 21:16:14.802012+00,,19
2345,This Court denied his motion to suppress and his petition for a Writ of Prohibition was denied by the Appellate Division of the District Court.,{},2020-05-20 21:16:14.803491+00,2020-05-20 21:16:14.803508+00,,19
2346,"Defendant claims that the recent United States Supreme Court decision of Ybarra v. Illinois, 48 L W 4023 (November 28, 1979) dictates a reconsideration of this Court's decision.",{},2020-05-20 21:16:14.805039+00,2020-05-20 21:16:14.805074+00,,19
2347,"However, footnote 4 of the Law Week decision makes it clear that the Supreme Court is not considering a factual situation akin to the instant case.",{},2020-05-20 21:16:14.806721+00,2020-05-20 21:16:14.806739+00,,19
2348,"Thus, Ybarra is not controlling and the motion to reconsider is denied.",{},2020-05-20 21:16:14.808278+00,2020-05-20 21:16:14.808295+00,,19
2349,"... Consequently, we need not consider situations where the warrant itself authorizes the search of unnamed persons in a place and is supported by probable cause to believe that persons who will be in the place at the time of search will be in possession of illegal drugs...",{},2020-05-20 21:16:14.81118+00,2020-05-20 21:16:14.811197+00,,19
2350,"On July 8, 1979 and March 27, 1980, petitions were filed by the Attorney General of Guam asking for the certification of the minor Frankie E. Villagomez for prosecution as an adult pursuant to §255 et.",{},2020-05-20 21:16:14.812803+00,2020-05-20 21:16:14.81284+00,,19
2351,"seq., of the Guam Code of Civil Procedure.",{},2020-05-20 21:16:14.814408+00,2020-05-20 21:16:14.81447+00,,19
2352,"The petitions alleged in the earlier, the offense of Theft by Unlawful Taking of a Motor Vehicle, in the other Aggravated Escape and Unlawful Use of a Motor Vehicle.",{},2020-05-20 21:16:14.816189+00,2020-05-20 21:16:14.816206+00,,19
2353,Section 255 of the Guam Code of Civil Procedure provides as follows:,{},2020-05-20 21:16:14.817676+00,2020-05-20 21:16:14.817694+00,,19
2354,"Hearing was held on 30 April and 1 May, 1980, the minor being represented by Robert Bryant, Esquire, and the people",{},2020-05-20 21:16:14.819199+00,2020-05-20 21:16:14.819233+00,,19
2355,Testimony was heard from the owners of the vehicles in question and the officers concerned in the apprehension in each motor vehicle charge.,{},2020-05-20 21:16:14.820869+00,2020-05-20 21:16:14.820887+00,,19
2356,The Division of Youth Affairs employee injured in the escape at issue was examined as well as three (3) minors who admitted participation.,{},2020-05-20 21:16:14.822419+00,2020-05-20 21:16:14.822447+00,,19
2357,This all concerned the commission of the alleged offenses.,{},2020-05-20 21:16:14.82393+00,2020-05-20 21:16:14.823947+00,,19
2358,"All remaining witnesses on both sides testified regarding the minor himself and his response to treatment, proposed or past.",{},2020-05-20 21:16:14.825429+00,2020-05-20 21:16:14.825463+00,,19
2359,"In determining whether to grant or deny the petition, this Court will use the eight (8) ""determination factors"" provided in the appendix to the opinion of the Court in Kent v. United States, 383 U.S. 541, 86 S Ct. 1045, 162 Ed. 2d 84., as follows:",{},2020-05-20 21:16:14.827231+00,2020-05-20 21:16:14.827248+00,,19
2360,"While the theft of property such as an automobile is a real hardship and an expense to the victim, it cannot, even when one speaks of a series of them, convey an urgency to put a minor in the adult system.",{},2020-05-20 21:16:14.828778+00,2020-05-20 21:16:14.828796+00,,19
2361,The escape is not so clear cut.,{},2020-05-20 21:16:14.830339+00,2020-05-20 21:16:14.830356+00,,19
2362,Certainly the prospect of escaped felons at loose in a community is serious.,{},2020-05-20 21:16:14.831827+00,2020-05-20 21:16:14.831844+00,,19
2363,"With the escape from a juvenile Facility, more attention must be paid to the succeeding factor, i. e., the character of the escape.",{},2020-05-20 21:16:14.834014+00,2020-05-20 21:16:14.834034+00,,19
2364,The evidence is undisputable in the motor vehicle charges that neither the acquisition or the vehicles or the apprehension of the minor involved violence.,{},2020-05-20 21:16:14.835627+00,2020-05-20 21:16:14.835647+00,,19
2365,The escape testimony was to the effect that there was violence against Division of Youth Affairs personnel but it is not clear who effected the violence since the other participating minors contradicted their earlier statements that the minor struck the guard.,{},2020-05-20 21:16:14.837096+00,2020-05-20 21:16:14.837114+00,,19
2366,"It was clear that he had brandished a possible weapon, i. e. an electric fan.",{},2020-05-20 21:16:14.838574+00,2020-05-20 21:16:14.838596+00,,19
2367,The offense of aggravated escape included an offense against a person.,{},2020-05-20 21:16:14.840044+00,2020-05-20 21:16:14.840061+00,,19
2368,The theft and unlawful' use were against property.,{},2020-05-20 21:16:14.841495+00,2020-05-20 21:16:14.841512+00,,19
2370,The minor was born on 26 December 1962.,{},2020-05-20 21:16:14.844595+00,2020-05-20 21:16:14.844612+00,,19
2371,"In a broad sense, anyone who commits antisocial acts, such as charged against the minor, must be classified as immature regardless of chronological age.",{},2020-05-20 21:16:14.846127+00,2020-05-20 21:16:14.846145+00,,19
2372,"However, it is not believed that the term ""maturity"" as used in the standard was used in that sense because then obviously no minor could ever be certified.",{},2020-05-20 21:16:14.84768+00,2020-05-20 21:16:14.847699+00,,19
2373,"The forensic psychiatrist who testified for the Government in this matter indicated in her written report and on the stand that the minor is immature ""even for his years"" which seems to indicate excessive immaturity.",{},2020-05-20 21:16:14.849105+00,2020-05-20 21:16:14.849122+00,,19
2374,"Furthermore, the term "" sophistication"" is used with the term ""maturity"".",{},2020-05-20 21:16:14.850568+00,2020-05-20 21:16:14.850585+00,,19
2375,"Sophistication is defined in Webster's New Collegiate Dictionary, Merriam-Webster, page 1101, copyright 1979, as follows:",{},2020-05-20 21:16:14.852025+00,2020-05-20 21:16:14.852041+00,,19
2376,None of the offenses alleged show a particular degree of sophistication — the escape showed no guile and was simplistic in operation.,{},2020-05-20 21:16:14.853464+00,2020-05-20 21:16:14.85348+00,,19
2377,The personality traits described by the probation officer and all those who have been with him over the years show a spoiled manipulative child rather than a calculating adult.,{},2020-05-20 21:16:14.855458+00,2020-05-20 21:16:14.855477+00,,19
2378,"The home life of the minor has in fact been, except for brief interludes with his brother, in an institution or foster homes.",{},2020-05-20 21:16:14.856971+00,2020-05-20 21:16:14.856989+00,,19
2379,In most instances the minor left them with or without the consent of the juvenile authorities before any one could achieve a lasting effect.,{},2020-05-20 21:16:14.858464+00,2020-05-20 21:16:14.858481+00,,19
2380,Jess Guerrero testified as a Probation Officer.,{},2020-05-20 21:16:14.859961+00,2020-05-20 21:16:14.859978+00,,19
2381,His contact with the minor went back over the seven years of Mr. Guerrero's experience as a Probation Officer and it was he who recommended to the Government that certification be sought.,{},2020-05-20 21:16:14.861411+00,2020-05-20 21:16:14.861428+00,,19
2382,"He outlined for the Court the four foster home breakdowns, the failure of placement in Sanctuary and Cottage Home Facility.",{},2020-05-20 21:16:14.863305+00,2020-05-20 21:16:14.863341+00,,19
2383,He also commented on the progression of severity of the offenses - from statutory offenses to felony escape.,{},2020-05-20 21:16:14.864907+00,2020-05-20 21:16:14.864926+00,,19
2384,"However, the Court notes this is not a steady escalation but rather a succession (lengthy) of nonviolent crimes against property culminating in the escape which involved injury to a Division of Youth Affairs staff member.",{},2020-05-20 21:16:14.866395+00,2020-05-20 21:16:14.866413+00,,19
2385,The frustration of the probation officer is apparent.,{},2020-05-20 21:16:14.867819+00,2020-05-20 21:16:14.867836+00,,19
2386,His best efforts on behalf of the minor have not changed the minor's attitude.,{},2020-05-20 21:16:14.869349+00,2020-05-20 21:16:14.869365+00,,19
2387,Frank still 'walks' when the desire hits him to leave his current situation.,{},2020-05-20 21:16:14.870772+00,2020-05-20 21:16:14.870789+00,,19
2388,"John Balajadia, Division of Youth Affairs Superintendent, testified as to the minor's twenty-five (25) contacts with the system.",{},2020-05-20 21:16:14.872336+00,2020-05-20 21:16:14.872353+00,,19
2389,His opinion was that Juvenile Justice could not offer long term treatment.,{},2020-05-20 21:16:14.873817+00,2020-05-20 21:16:14.873834+00,,19
2390,It is noted that there is not a long time left for the juvenile stage of this young man's life.,{},2020-05-20 21:16:14.875248+00,2020-05-20 21:16:14.875265+00,,19
2391,It was not stated that the drinking problem was treated while the minor was at the facility.,{},2020-05-20 21:16:14.876781+00,2020-05-20 21:16:14.876798+00,,19
2392,"The Sad Man's World experience outlined to the Court by Mr. Hoffman is a deterrent directed ""tour"" of the Guam Adult Correctional Facility coupled with a conference of the minor so conducted, by a selected group of inmates including convicted murderers.",{},2020-05-20 21:16:14.878192+00,2020-05-20 21:16:14.878209+00,,19
2393,"It is a ""sense"" oriented experience to give the minor a realistic view of life within prison walls completely authentic, completely deglamorized.",{},2020-05-20 21:16:14.879794+00,2020-05-20 21:16:14.879825+00,,19
2394,Neither of these procedures has been really utilized for this minor (the ISA experience was too short lived to be evaluated).,{},2020-05-20 21:16:14.881574+00,2020-05-20 21:16:14.881607+00,,19
2395,Their potential effectiveness is apparent to the Court and well suited to this minor's situation.,{},2020-05-20 21:16:14.883221+00,2020-05-20 21:16:14.883239+00,,19
2396,A new attitude is already manifested in his return to the Lockup upon leaving ISA.,{},2020-05-20 21:16:14.884762+00,2020-05-20 21:16:14.884787+00,,19
2397,"Upon analysis of the eight (8) determining factors discussed above, it is the opinion of the Court that it is in the best interest of the minor and of the public for the Juvenile Court to retain jurisdiction.",{},2020-05-20 21:16:14.886346+00,2020-05-20 21:16:14.886365+00,,19
2398,Judgment shall be in accordance herewith.,{},2020-05-20 21:16:14.887988+00,2020-05-20 21:16:14.888006+00,,19
2399,"""Certification to courts for criminal proceedings.",{},2020-05-20 21:16:14.889504+00,2020-05-20 21:16:14.889529+00,,19
2400,"If a child sixteen (16) years of age or older is charged with a public offense, and if the court after full investigation deems it contrary to the best interest of such child or of the public to retain jurisdiction, it may in its discretion certify such child for proper criminal proceedings to any court which would have trial jurisdiction of such offense if committed by an adult, but no child under sixteen (16) years of age shall be so certified; provided, that such certifying judge shall not in turn preside over the criminal proceedings against such child.",{},2020-05-20 21:16:14.891274+00,2020-05-20 21:16:14.891306+00,,19
2401,(Enacted 1953; amended by P.L.,{},2020-05-20 21:16:14.892889+00,2020-05-20 21:16:14.892906+00,,19
2402,"2-60, effective February 10, 1954.)""",{},2020-05-20 21:16:14.894338+00,2020-05-20 21:16:14.894356+00,,19
2403,"The seriousness of the alleged offense to the community and whether the protection of the community requires waiver.""",{},2020-05-20 21:16:14.895789+00,2020-05-20 21:16:14.895807+00,,19
2404,"Whether the alleged offense was committed in an aggressive, violent, premeditated or willful manner.""",{},2020-05-20 21:16:14.897257+00,2020-05-20 21:16:14.897275+00,,19
2405,Whether the alleged offense was against persons .,{},2020-05-20 21:16:14.898953+00,2020-05-20 21:16:14.898973+00,,19
2406,"or against property, greater weight being given to offenses against persons especially if personal injury resulted.""",{},2020-05-20 21:16:14.900409+00,2020-05-20 21:16:14.900426+00,,19
2407,"The desirability of trial and disposition of the entire offense in one court when the juvenile's associates in the alleged offense are adults who will be charged with a crime in the U.S. District Court for the District of Columbia.""",{},2020-05-20 21:16:14.901974+00,2020-05-20 21:16:14.901991+00,,19
2408,(Not applicable),{},2020-05-20 21:16:14.903451+00,2020-05-20 21:16:14.903469+00,,19
2409,"The sophistication and maturity of the juvenile as determined by consideration of his home, environmental situation, emotional attitude and pattern of living.""",{},2020-05-20 21:16:14.905061+00,2020-05-20 21:16:14.905091+00,,19
2410,"sophistication * * * 3: the process or result of becoming cultured knowledgeable, or disillusioned; esp: CULTIVATION, URBANITY 4: the process or result of becoming more complex, developed, or subtle",{},2020-05-20 21:16:14.907044+00,2020-05-20 21:16:14.907078+00,,19
2411,"The record and previous history of the juvenile, including previous contacts with the Youth Aid Division, other law enforcement agencies, juvenile courts and other jurisdiction, prior periods of probation to this Court, or prior commitments to juvenile institutions.""",{},2020-05-20 21:16:14.908783+00,2020-05-20 21:16:14.908812+00,,19
2412,"The prospects for adequate protection of the public and the likelihood of reasonable rehabilitation of the juvenile (if he is found to have committed the alleged offense) by the use of procedures, services and facilities currently available to the Juvenile Court.""",{},2020-05-20 21:16:14.910575+00,2020-05-20 21:16:14.910606+00,,19
2413,"This matter was tried before the court, sitting without a jury, on April 1, 9 and 10, 1980.",{},2020-05-20 21:16:14.91236+00,2020-05-20 21:16:14.912388+00,,19
2414,"All parties appeared by counsel, and the individual defendants in person.",{},2020-05-20 21:16:14.914113+00,2020-05-20 21:16:14.914143+00,,19
2415,The action is on two promissory notes and on the chattel mortgage securing payment of one of the notes.,{},2020-05-20 21:16:14.915826+00,2020-05-20 21:16:14.915853+00,,19
2416,"No issue is presented as to the balance owed, consideration, or genuineness of the makers' and endorsers' signatures.",{},2020-05-20 21:16:14.917527+00,2020-05-20 21:16:14.917602+00,,19
2417,There were two issues to be resolved at the trial:,{},2020-05-20 21:16:14.91928+00,2020-05-20 21:16:14.919309+00,,19
2418,Extensive evidence concerning the condition of the security and the circumstances of the sales was presented.,{},2020-05-20 21:16:14.920948+00,2020-05-20 21:16:14.920976+00,,19
2419,I find that the proceeds received from the sale of the security constituted reasonable value.,{},2020-05-20 21:16:14.922629+00,2020-05-20 21:16:14.922658+00,,19
2420,"In closing argument the attorney for the individual defendants stated tha second issue in words such as these: that George Tamura was an experienced banker, and alone of the three investors (Tamura and the individual defendants) had the ability to manage the financial aspects of the corporation; that great trust was placed in him by the others; and the the fiduciary relation thus created required that he make full disclosure to them of the nature of their obligation on the notes, specifically that they were liable as individuals thereon.",{},2020-05-20 21:16:14.92432+00,2020-05-20 21:16:14.924348+00,,19
2421,The defendants' counsel then stated that it was not shown that such disclosure had been made.,{},2020-05-20 21:16:14.927157+00,2020-05-20 21:16:14.927187+00,,19
2513,1968) reported in 31 A.L.R.,{},2020-05-20 21:16:15.123755+00,2020-05-20 21:16:15.123789+00,,19
2422,"In this case there is no evidence at all that Mr. Tamura made any misrepresentation to the defendants, coerced them to sign, concealed any matter or profited from the transactions.",{},2020-05-20 21:16:14.928829+00,2020-05-20 21:16:14.928855+00,,19
2423,"When the defendant corporation became insolvent I infer that his $7,000 investment was lost.",{},2020-05-20 21:16:14.93061+00,2020-05-20 21:16:14.930644+00,,19
2424,It was well known to the individual defendants that Mr. Tamura was the chief executive officer of the plaintiff — its general manager.,{},2020-05-20 21:16:14.934158+00,2020-05-20 21:16:14.934189+00,,19
2425,"The first note that is the subject of this suit is dated May 7, 1974 and is in the principal amount of $60,500.",{},2020-05-20 21:16:14.938563+00,2020-05-20 21:16:14.938602+00,,19
2426,It is secured by a chattel mortgage.,{},2020-05-20 21:16:14.946411+00,2020-05-20 21:16:14.946446+00,,19
2427,"This note is Exhibit ""1"" in evidence, and Exhibit ""C"" of the complaint.",{},2020-05-20 21:16:14.953875+00,2020-05-20 21:16:14.95392+00,,19
2428,It refinances three delinquent notes.,{},2020-05-20 21:16:14.957419+00,2020-05-20 21:16:14.957456+00,,19
2429,"Exhibits ""H"" and ""I"" are two of the notes.",{},2020-05-20 21:16:14.959453+00,2020-05-20 21:16:14.959489+00,,19
2430,Francisco T. Torre is the maker of the notes.,{},2020-05-20 21:16:14.961476+00,2020-05-20 21:16:14.961513+00,,19
2431,"Exhibit ""32"" shows that Francisco T. Torre and Fred A. Torres were the makers of the third note.",{},2020-05-20 21:16:14.964542+00,2020-05-20 21:16:14.964577+00,,19
2432,"Exhibit ""2"" shows that many interest payments were made on this note for $60,500.",{},2020-05-20 21:16:14.966486+00,2020-05-20 21:16:14.966516+00,,19
2433,"The second note involved in this action is also dated May 7, 1974, and is in the principal amount of $40,000.",{},2020-05-20 21:16:14.97037+00,2020-05-20 21:16:14.970407+00,,19
2434,"This note is Exhibit ""3"" in evidence, and Exhibit ""A"" of the complaint.",{},2020-05-20 21:16:14.972374+00,2020-05-20 21:16:14.972393+00,,19
2435,"It refinances four delinquent notes and secures an additional loan of $23,500 which was disbursed by check to the defendant corporation.",{},2020-05-20 21:16:14.97426+00,2020-05-20 21:16:14.974292+00,,19
2436,"Exhibits ""12"" and ""13"" show that Francisco T. Torre was the maker of two of the notes and received a check for the loan proceeds.",{},2020-05-20 21:16:14.976117+00,2020-05-20 21:16:14.976136+00,,19
2437,"Exhibit ""11"" shows that Francisco T. Torre and Fred A. Torres were the makers.",{},2020-05-20 21:16:14.977733+00,2020-05-20 21:16:14.977769+00,,19
2438,"Exhibit ""4"" shows",{},2020-05-20 21:16:14.979647+00,2020-05-20 21:16:14.979666+00,,19
2439,The proceeds of these individual loans were apparently deposited to the corporation account.,{},2020-05-20 21:16:14.981306+00,2020-05-20 21:16:14.981324+00,,19
2440,No issue of the application of the funds is before the court.,{},2020-05-20 21:16:14.983041+00,2020-05-20 21:16:14.983078+00,,19
2441,"The second issue, whether as stated in the pretrial order or in the closing argument of the defendants, must be resolved against the defendants and in favor of the plaintiff.",{},2020-05-20 21:16:14.984851+00,2020-05-20 21:16:14.984885+00,,19
